z,y,x,button
226.592,-864,993,right
226.682,-816,994,right
226.781,-827,1009,right
227.298,-673,1001,right
227.343,-710,1024,right
227.490,-788,1073,right
227.573,-786,1071,right
227.706,-812,1047,right
227.807,-837,1036,right
227.907,-849,1032,right
227.999,-868,1016,right
228.124,-865,1013,right
228.210,-843,1004,right
228.300,-832,992,right
228.400,-834,997,right
228.517,-831,996,right
228.607,-831,999,right
228.705,-828,1006,right
228.798,-827,1007,right
228.886,-827,1007,right
229.012,-828,1012,right
229.102,-829,1013,right
229.231,-829,1014,right
229.321,-829,1014,right
229.449,-830,1016,right
229.526,-830,1017,right
229.647,-829,1017,right
229.830,-843,1005,right
229.881,-1089,926,right
230.625,-606,1574,right
230.724,-603,1654,right
230.808,-657,1714,right
230.910,-784,1662,right
231.012,-792,1680,right
231.113,-808,1606,right
231.230,-797,1470,right
231.324,-808,1290,right
231.418,-746,1086,right
231.523,-764,985,right
231.621,-750,961,right
231.718,-740,933,right
231.803,-715,939,right
231.944,-719,939,right
232.031,-718,939,right
232.141,-718,941,right
232.221,-718,938,right
232.373,-718,938,right
232.429,-718,938,right
232.563,-718,941,right
232.673,-709,955,right
232.771,-708,957,right
232.901,-669,1011,right
233.017,-654,996,right
233.110,-651,915,right
233.229,-661,914,right
233.332,-661,917,right
233.436,-652,914,right
233.514,-636,914,right
233.635,-636,918,right
233.733,-638,919,right
233.885,-640,924,right
233.968,-639,924,right
234.090,-639,924,right
234.185,-639,924,right
234.306,-639,924,right
234.853,-679,866,right
234.967,-707,851,right
235.067,-733,842,right
235.183,-743,826,right
235.288,-762,826,right
235.391,-760,826,right
235.500,-730,846,right
235.616,-731,851,right
235.727,-760,861,right
235.832,-777,842,right
235.935,-776,838,right
236.030,-770,837,right
236.140,-706,841,right
236.254,-705,841,right
236.347,-675,856,right
236.484,-678,868,right
237.750,-1112,799,left
237.813,-1111,799,left
238.294,-639,995,right
238.402,-639,997,right
239.353,-989,341,right
239.456,-1007,325,right
239.558,-1036,232,right
239.645,-1120,0,right
240.284,-558,939,right
240.371,-593,891,right
240.480,-672,822,right
240.563,-686,785,right
240.653,-682,769,right
240.746,-687,764,right
240.842,-687,765,right
240.945,-690,770,right
241.029,-690,770,right
241.171,-690,769,right
241.238,-690,769,right
241.368,-690,769,right
244.301,-289,1706,right
244.377,-288,1690,right
244.461,-293,1691,right
244.563,-332,1683,right
246.182,-722,1216,right
246.290,-747,1271,right
246.376,-788,1320,right
246.491,-785,1325,right
247.347,-478,1457,right
247.449,-397,1484,right
247.537,-339,1492,right
247.649,-374,1397,right
247.756,-395,1313,right
247.857,-375,1247,right
247.970,-428,1196,right
248.075,-515,1090,right
248.216,-567,1054,right
248.264,-569,1044,right
248.397,-547,905,right
248.515,-595,807,right
