z,y,x,button
194.074,-615,48,right
194.177,-631,33,right
194.387,-572,710,right
194.504,-743,660,right
194.577,-768,652,right
194.689,-860,671,right
194.785,-877,763,right
194.888,-879,779,right
194.978,-921,871,right
195.079,-927,890,right
195.171,-957,1038,right
195.269,-959,1053,right
195.371,-966,1239,right
195.504,-991,1304,right
195.858,-937,1427,right
195.979,-930,1426,right
196.070,-931,1407,right
196.187,-961,1477,right
196.664,-767,1344,right
196.769,-781,1390,right
196.866,-839,1487,right
196.981,-843,1515,right
198.866,-785,1338,right
198.970,-761,1353,right
199.069,-756,1353,right
199.176,-761,1359,right
199.278,-761,1361,right
199.387,-708,1412,right
200.947,-567,1639,right
201.056,-619,1612,right
201.153,-628,1604,right
201.250,-638,1621,right
201.346,-683,1635,right
201.455,-694,1637,right
201.783,-431,1271,right
201.907,-486,1017,right
202.001,-468,1069,right
202.104,-471,1075,right
202.203,-428,1133,right
202.320,-415,1144,right
202.407,-376,1161,right
202.518,-375,1160,right
202.599,-375,1160,right
202.719,-388,1131,right
202.806,-372,1201,right
202.915,-373,1209,right
203.067,-198,1539,right
203.205,-164,1558,right
203.288,-163,1558,right
203.405,-189,1485,right
203.487,-334,1228,right
203.602,-695,766,right
203.686,-773,733,right
203.821,-1117,444,right
203.937,-1064,489,right
204.096,-1058,486,right
204.218,-985,447,right
204.344,-1023,447,right
204.565,-1018,699,right
204.657,-1011,743,right
204.786,-790,1238,right
204.895,-777,1258,right
205.032,-766,1307,right
205.131,-751,1317,right
205.236,-629,1352,right
205.329,-631,1351,right
205.432,-550,1427,right
205.554,-525,1430,right
205.647,-492,1456,right
205.759,-485,1457,right
205.864,-480,1464,right
205.970,-477,1465,right
206.057,-472,1475,right
206.168,-475,1455,right
206.291,-485,1379,right
206.433,-669,1019,right
206.731,-937,913,right
206.856,-907,962,right
206.955,-872,968,right
207.067,-871,967,right
207.166,-849,925,right
207.293,-858,902,right
207.388,-882,790,right
207.518,-884,791,right
207.610,-896,732,right
207.743,-909,633,right
207.862,-894,609,right
207.993,-880,600,right
208.227,-473,1172,right
208.356,-467,1235,right
208.440,-448,1201,right
208.564,-480,1122,right
208.660,-521,1048,right
208.792,-611,876,right
208.901,-683,778,right
209.023,-886,457,right
209.964,-1210,0,right
210.021,-1216,11,right
210.076,-1048,211,right
210.112,-939,348,right
210.201,-954,462,right
210.295,-1037,521,right
210.584,-504,1386,right
210.695,-463,1319,right
210.802,-359,1265,right
210.935,-354,1258,right
211.012,-354,1258,right
211.112,-354,1258,right
211.426,-538,1080,right
211.520,-669,832,right
211.613,-715,823,right
211.740,-780,813,right
212.021,-910,975,right
212.138,-927,978,right
212.211,-985,925,right
212.292,-1279,725,right
213.031,-1097,786,left
213.111,-1097,786,left
213.418,-852,818,right
213.545,-817,840,right
213.631,-835,846,right
213.742,-886,843,right
214.485,-1231,1928,left
214.584,-1240,1932,left
216.664,-407,1192,right
216.760,-427,1182,right
216.858,-450,1180,right
216.949,-463,1136,right
219.436,-667,1663,right
219.559,-719,1704,right
219.651,-708,1763,right
219.743,-704,1766,right
219.834,-702,1784,right
219.930,-702,1787,right
220.020,-668,1930,right
220.138,-621,2047,right
220.296,-556,1804,right
220.406,-626,1611,right
220.496,-628,1701,right
220.608,-655,1590,right
220.692,-654,1529,right
220.810,-652,1527,right
220.906,-635,1555,right
221.028,-641,1555,right
221.144,-629,1502,right
221.254,-635,1459,right
221.354,-613,1542,right
221.462,-580,1581,right
221.542,-571,1673,right
221.654,-559,1665,right
221.738,-553,1759,right
221.853,-596,1772,right
221.946,-604,1771,right
222.065,-570,1716,right
222.128,-551,1778,right
222.244,-559,1764,right
222.384,-530,1912,right
222.425,-519,1910,right
222.488,-511,1960,right
222.621,-489,1929,right
222.700,-457,1941,right
222.818,-310,2047,right
222.928,-268,2042,right
223.074,-427,1679,right
223.151,-406,1624,right
223.277,-419,1539,right
223.344,-338,1585,right
223.478,-338,1611,right
223.545,-334,1631,right
223.674,-380,1477,right
223.745,-429,1382,right
223.875,-646,926,right
223.943,-730,732,right
224.062,-809,641,right
224.152,-778,698,right
224.269,-788,705,right
224.370,-789,716,right
224.550,-790,627,right
224.638,-728,596,right
224.757,-729,590,right
224.873,-647,539,right
225.025,-668,356,right
225.119,-661,194,right
225.278,-865,0,right
225.575,-605,1056,right
225.698,-609,1068,right
225.815,-529,973,right
225.927,-562,993,right
226.070,-335,1742,right
226.225,-345,1688,right
226.314,-352,1633,right
226.423,-366,1548,right
226.521,-344,1663,right
226.648,-346,1640,right
226.706,-353,1643,right
226.838,-538,1362,right
226.908,-571,1035,right
227.016,-681,805,right
227.091,-702,689,right
227.212,-720,642,right
227.305,-668,661,right
227.423,-668,661,right
227.513,-609,643,right
227.643,-605,629,right
227.737,-572,605,right
227.870,-572,596,right
227.972,-523,579,right
228.110,-535,564,right
228.220,-512,448,right
228.352,-543,377,right
228.465,-544,394,right
228.599,-575,430,right
228.788,-705,657,right
228.909,-861,873,right
228.996,-843,948,right
229.111,-921,748,right
229.211,-898,468,right
229.307,-879,485,right
229.495,-564,1289,right
229.637,-616,1302,right
229.731,-606,1353,right
229.851,-606,1354,right
229.940,-589,1373,right
230.058,-600,1208,right
230.157,-510,1351,right
230.285,-499,1459,right
230.382,-499,1435,right
230.488,-490,1393,right
